# Ch1	Ch2	Ch3	Ch4
1.333	0.832	2.294	2.118
1.245	0.818	2.358	2.145
1.313	0.750	2.224	2.170
1.323	0.828	2.308	2.166
1.235	0.837	2.281	2.129
1.317	0.774	2.205	2.153
1.289	0.798	2.189	2.119
1.256	0.839	2.318	2.153
1.307	0.755	2.213	2.130
1.368	0.794	2.189	2.126
1.297	0.845	2.338	2.126
1.310	0.777	2.215	2.152
1.352	0.762	2.351	2.112
1.307	0.859	2.338	2.110
1.242	0.787	2.313	2.144
1.347	0.798	2.217	2.136
1.304	0.851	2.321	2.110
1.243	0.812	2.358	2.145
1.367	0.761	2.215	2.126
1.279	0.866	2.348	2.139
1.243	0.782	2.371	2.151
1.327	0.754	2.224	2.151
1.301	0.819	2.264	2.119
1.255	0.809	2.371	2.142
1.308	0.750	2.210	2.193
1.336	0.828	2.300	2.126
1.249	0.801	2.353	2.142
1.317	0.750	2.217	2.165
1.277	0.828	2.284	2.168
1.245	0.847	2.346	2.140
1.314	0.697	2.191	2.139
1.346	0.825	2.308	2.122
1.289	0.821	2.318	2.110
1.285	0.763	2.306	2.166
1.367	0.779	2.196	2.127
1.291	0.856	2.329	2.120
1.240	0.782	2.252	2.149
1.355	0.782	2.348	2.149
1.296	0.854	2.374	2.107
1.242	0.801	2.306	2.139
1.344	0.762	2.217	2.123
1.283	0.853	2.338	2.101
1.234	0.824	2.372	2.158
1.368	0.788	2.203	2.151
1.296	0.853	2.338	2.138
1.239	0.788	2.374	2.142
1.310	0.754	2.196	2.138
1.285	0.838	2.309	2.112
1.240	0.834	2.349	2.132
1.300	0.755	2.219	2.168
1.301	0.858	2.338	2.100
1.245	0.793	2.329	2.145
1.310	0.765	2.219	2.190
1.326	0.834	2.295	2.156
1.297	0.818	2.319	2.139
1.317	0.772	2.204	2.165
1.333	0.838	2.267	2.168
1.275	0.818	2.318	2.120
1.302	0.755	2.255	2.155
1.368	0.797	2.189	2.126
1.278	0.853	2.331	2.126
1.283	0.799	2.319	2.149
1.334	0.791	2.287	2.152
1.291	0.853	2.338	2.120
1.256	0.795	2.335	2.151
1.367	0.775	2.202	2.133
1.296	0.825	2.281	2.110
1.239	0.812	2.372	2.146
1.353	0.783	2.222	2.138
1.289	0.843	2.282	2.171
1.256	0.795	2.358	2.139
1.311	0.754	2.374	2.151
1.287	0.819	2.309	2.114
1.239	0.815	2.358	2.142
1.307	0.750	2.217	2.171
1.333	0.841	2.242	2.126
1.240	0.832	2.372	2.142
1.311	0.754	2.204	2.159
1.314	0.798	2.282	2.193
1.265	0.828	2.346	2.110
1.307	0.775	2.219	2.155
1.367	0.801	2.230	2.119
1.291	0.849	2.319	2.129
1.294	0.754	2.223	2.153
1.340	0.815	2.189	2.119
1.282	0.855	2.319	2.115
1.278	0.772	2.213	2.152
1.366	0.788	2.332	2.175
1.298	0.850	2.331	2.107
1.281	0.795	2.325	2.144
1.368	0.762	2.222	2.136
1.295	0.850	2.338	2.114
1.235	0.788	2.374	2.149
1.330	0.795	2.217	2.138
1.295	0.856	2.335	2.177
1.249	0.815	2.352	2.138
1.313	0.775	2.372	2.145
1.301	0.852	2.263	2.110
1.242	0.845	2.364	2.139
1.301	0.754	2.223	2.171
1.293	0.831	2.308	2.118
1.240	0.834	2.339	2.145
1.317	0.749	2.211	2.166
1.326	0.828	2.255	2.156
1.268	0.821	2.362	2.132
1.302	0.779	2.223	2.166
1.352	0.797	2.159	2.126
1.293	0.843	2.346	2.107
1.289	0.768	2.210	2.152
1.359	0.795	2.175	2.129
1.297	0.877	2.319	2.126
1.310	0.783	2.293	2.149
1.367	0.798	2.189	2.151
1.297	0.862	2.331	2.106
1.235	0.793	2.351	2.144
1.372	0.779	2.224	2.136
1.301	0.853	2.262	2.107
1.282	0.801	2.300	2.151
1.311	0.774	2.219	2.136
1.283	0.856	2.332	2.126
1.263	0.808	2.371	2.145
1.306	0.754	2.372	2.127
1.301	0.841	2.322	2.124
1.245	0.813	2.371	2.139
1.298	0.747	2.217	2.167
1.343	0.821	2.281	2.100
1.240	0.818	2.339	2.129
1.317	0.757	2.210	2.169
1.333	0.837	2.295	2.171
1.247	0.818	2.344	2.126
1.301	0.779	2.210	2.159
1.310	0.791	2.197	2.126
1.302	0.856	2.318	2.112
1.304	0.782	2.300	2.155
1.338	0.777	2.189	2.126
1.268	0.831	2.317	2.127
1.307	0.766	2.210	2.152
1.333	0.788	2.226	2.149
1.304	0.846	2.313	2.104
1.276	0.782	2.306	2.159
1.337	0.791	2.221	2.139
1.284	0.856	2.335	2.112
1.278	0.812	2.372	2.155
1.368	0.745	2.190	2.126
1.291	0.853	2.258	2.138
1.229	0.799	2.372	2.149
1.337	0.765	2.307	2.149
1.306	0.825	2.348	2.112
1.253	0.812	2.358	2.144
1.305	0.741	2.210	2.166
1.314	0.825	2.320	2.112
1.239	0.825	2.329	2.145
1.327	0.750	2.210	2.168
1.314	0.831	2.295	2.178
1.255	0.808	2.336	2.142
1.307	0.759	2.207	2.171
1.343	0.795	2.197	2.127
1.289	0.843	2.318	2.129
1.302	0.750	2.204	2.158
1.346	0.798	2.189	2.120
1.245	0.856	2.319	2.139
1.315	0.775	2.332	2.149
1.343	0.790	2.201	2.144
1.304	0.851	2.335	2.110
1.289	0.806	2.306	2.151
1.367	0.791	2.217	2.133
1.301	0.856	2.335	2.112
1.243	0.800	2.372	2.149
1.366	0.769	2.219	2.139
1.276	0.854	2.329	2.158
1.284	0.834	2.365	2.147
1.330	0.741	2.377	2.129
1.295	0.844	2.321	2.115
1.249	0.803	2.372	2.151
1.306	0.750	2.217	2.168
1.343	0.828	2.325	2.119
1.242	0.855	2.352	2.135
1.313	0.754	2.217	2.165
1.326	0.838	2.295	2.171
1.256	0.818	2.339	2.139
1.307	0.742	2.261	2.149
1.314	0.831	2.300	2.127
1.245	0.830	2.317	2.142
1.276	0.754	2.242	2.152
1.349	0.791	2.197	2.120
1.262	0.856	2.345	2.126
1.317	0.783	2.254	2.152
1.367	0.769	2.201	2.155
1.291	0.856	2.335	2.112
1.317	0.782	2.376	2.159
1.368	0.774	2.217	2.107
1.281	0.854	2.350	2.116
1.237	0.791	2.398	2.145
1.314	0.750	2.215	2.136
1.301	0.856	2.308	2.150
1.237	0.809	2.374	2.139
1.366	0.773	2.377	2.158
1.285	0.846	2.256	2.136
1.242	0.786	2.346	2.129
1.313	0.750	2.210	2.168
1.294	0.843	2.259	2.129
1.236	0.808	2.333	2.129
1.313	0.750	2.236	2.168
1.349	0.797	2.282	2.168
1.243	0.834	2.318	2.142
1.314	0.754	2.336	2.132
1.346	0.828	2.223	2.103
1.264	0.854	2.331	2.142
1.304	0.782	2.233	2.166
1.349	0.828	2.210	2.100
1.283	0.843	2.317	2.142
1.307	0.784	2.215	2.155
1.362	0.791	2.189	2.151
1.314	0.849	2.325	2.102
1.263	0.806	2.332	2.136
1.366	0.785	2.197	2.123
1.301	0.853	2.322	2.113
1.261	0.775	2.332	2.145
1.367	0.783	2.245	2.130
1.284	0.856	2.332	2.109
1.263	0.800	2.374	2.151
1.311	0.735	2.217	2.145
1.295	0.856	2.338	2.112
1.242	0.795	2.366	2.139
1.308	0.754	2.224	2.171
1.336	0.837	2.325	2.119
1.246	0.806	2.365	2.145
1.320	0.763	2.211	2.166
1.288	0.861	2.236	2.156
1.242	0.831	2.318	2.139
1.307	0.754	2.339	2.126
1.372	0.825	2.210	2.122
1.262	0.862	2.338	2.139
1.312	0.758	2.293	2.159
1.359	0.790	2.164	2.165
1.301	0.833	2.318	2.112
1.317	0.775	2.223	2.152
1.366	0.797	2.190	2.155
1.295	0.862	2.331	2.136
1.289	0.782	2.373	2.165
1.359	0.769	2.190	2.130
1.297	0.841	2.338	2.107
1.235	0.812	2.374	2.151
1.337	0.798	2.218	2.138
1.277	0.841	2.342	2.112
1.294	0.803	2.379	2.151
1.304	0.791	2.209	2.140
1.307	0.843	2.325	2.118
1.239	0.812	2.362	2.129
1.298	0.755	2.221	2.144
1.296	0.842	2.338	2.119
1.234	0.825	2.352	2.135
1.314	0.749	2.210	2.158
1.307	0.851	2.197	2.171
1.249	0.825	2.363	2.112
1.341	0.765	2.339	2.112
1.352	0.791	2.213	2.127
1.278	0.848	2.331	2.114
1.306	0.779	2.213	2.165
1.355	0.785	2.190	2.122
1.297	0.856	2.338	2.117
1.304	0.771	2.210	2.152
1.352	0.788	2.190	2.149
1.307	0.862	2.335	2.125
1.247	0.772	2.372	2.139
1.355	0.760	2.201	2.121
1.285	0.843	2.338	2.112
1.243	0.788	2.253	2.175
1.368	0.773	2.209	2.165
1.301	0.853	2.345	2.118
1.256	0.806	2.366	2.119
1.353	0.764	2.209	2.151
1.285	0.877	2.262	2.112
1.247	0.808	2.342	2.145
1.300	0.767	2.218	2.167
1.307	0.820	2.290	2.112
1.249	0.859	2.365	2.151
1.317	0.746	2.219	2.167
1.279	0.845	2.332	2.166
1.255	0.854	2.346	2.142
1.317	0.758	2.318	2.145
1.314	0.800	2.256	2.126
1.291	0.854	2.318	2.142
1.276	0.763	2.268	2.168
1.333	0.798	2.223	2.122
1.281	0.856	2.346	2.126
1.302	0.768	2.214	2.152
1.366	0.789	2.189	2.162
1.302	0.849	2.331	2.114
1.302	0.785	2.348	2.113
1.368	0.790	2.190	2.126
1.289	0.856	2.338	2.112
1.307	0.779	2.348	2.162
1.368	0.779	2.209	2.228
1.277	0.856	2.351	2.138
1.249	0.812	2.255	2.149
1.300	0.754	2.219	2.142
1.314	0.802	2.263	2.110
1.243	0.795	2.377	2.145
1.311	0.737	2.224	2.151
1.301	0.838	2.338	2.118
1.246	0.818	2.353	2.139
1.314	0.754	2.225	2.171
1.333	0.841	2.255	2.168
1.255	0.841	2.344	2.151
1.307	0.765	2.333	2.143
1.345	0.815	2.263	2.114
1.262	0.856	2.318	2.127
1.317	0.769	2.268	2.152
1.343	0.804	2.188	2.121
1.296	0.856	2.319	2.139
1.307	0.775	2.204	2.152
1.359	0.785	2.189	2.178
1.304	0.850	2.318	2.110
1.237	0.805	2.338	2.110
1.372	0.771	2.201	2.120
1.287	0.856	2.335	2.112
1.239	0.780	2.351	2.138
1.341	0.779	2.190	2.136
1.278	0.856	2.345	2.113
1.237	0.812	2.365	2.145
1.301	0.754	2.222	2.145
1.301	0.870	2.322	2.112
1.239	0.805	2.359	2.151
1.300	0.750	2.210	2.158
1.307	0.840	2.294	2.126
1.235	0.801	2.359	2.121
1.305	0.761	2.211	2.170
1.342	0.800	2.321	2.168
1.289	0.801	2.342	2.107
1.319	0.797	2.318	2.139
1.346	0.818	2.217	2.127
1.289	0.818	2.318	2.129
1.310	0.766	2.280	2.152
1.359	0.820	2.202	2.122
1.256	0.856	2.319	2.107
1.301	0.788	2.325	2.155
1.366	0.811	2.197	2.155
1.308	0.859	2.341	2.112
1.245	0.788	2.351	2.110
1.368	0.804	2.184	2.133
1.296	0.859	2.338	2.126
1.235	0.804	2.372	2.145
1.300	0.762	2.219	2.171
1.292	0.851	2.345	2.100
1.237	0.782	2.348	2.139
1.337	0.737	2.243	2.140
1.289	0.886	2.294	2.119
1.239	0.818	2.346	2.145
1.305	0.750	2.217	2.150
1.311	0.851	2.322	2.125
1.235	0.805	2.333	2.142
1.320	0.752	2.210	2.171
1.314	0.850	2.236	2.122
1.256	0.828	2.336	2.129
1.314	0.775	2.210	2.145
1.366	0.808	2.296	2.122
1.289	0.831	2.332	2.129
1.263	0.746	2.306	2.152
1.359	0.791	2.210	2.116
1.291	0.856	2.329	2.110
1.317	0.772	2.319	2.138
1.362	0.788	2.203	2.149
1.282	0.856	2.338	2.020
1.250	0.787	2.319	2.112
1.359	0.791	2.209	2.189
1.292	0.856	2.338	2.123
1.239	0.788	2.372	2.151
1.353	0.755	2.217	2.131
1.297	0.861	2.345	2.112
1.239	0.799	2.378	2.139
1.311	0.750	2.219	2.142
1.295	0.831	2.296	2.115
1.240	0.775	2.363	2.151
1.310	0.754	2.210	2.132
1.306	0.825	2.300	2.103
1.239	0.819	2.318	2.140
1.313	0.775	2.204	2.171
1.282	0.816	2.263	2.118
1.256	0.821	2.358	2.126
1.306	0.779	2.210	2.142
1.365	0.812	2.281	2.118
1.275	0.848	2.318	2.139
1.294	0.775	2.210	2.153
1.367	0.778	2.189	2.143
1.272	0.831	2.318	2.109
1.296	0.785	2.210	2.138
1.362	0.798	2.190	2.159
1.304	0.853	2.335	2.101
1.263	0.788	2.332	2.110
1.392	0.798	2.219	2.127
1.279	0.856	2.322	2.112
1.277	0.799	2.372	2.149
1.357	0.791	2.190	2.131
1.285	0.843	2.338	2.106
1.243	0.800	2.363	2.151
1.301	0.756	2.221	2.144
1.298	0.859	2.281	2.119
1.256	0.812	2.359	2.145
1.301	0.762	2.219	2.158
1.314	0.854	2.296	2.127
1.247	0.833	2.366	2.142
1.301	0.754	2.210	2.167
1.333	0.876	2.282	2.126
1.243	0.825	2.346	2.139
1.307	0.768	2.213	2.126
1.352	0.812	2.255	2.129
1.285	0.821	2.318	2.140
1.307	0.750	2.210	2.155
1.313	0.798	2.188	2.130
1.281	0.862	2.345	2.132
1.310	0.765	2.252	2.152
1.367	0.794	2.190	2.151
1.289	0.859	2.344	2.114
1.279	0.782	2.331	2.120
1.357	0.782	2.201	2.123
1.304	0.843	2.345	2.106
1.256	0.788	2.372	2.139
1.359	0.750	2.197	2.123
1.291	0.859	2.321	2.112
1.239	0.788	2.373	2.140
1.334	0.757	2.219	2.145
1.285	0.856	2.335	2.106
1.276	0.808	2.307	2.111
1.305	0.762	2.219	2.113
1.294	0.815	2.335	2.118
1.240	0.812	2.365	2.132
1.305	0.773	2.219	2.165
1.307	0.827	2.301	2.135
1.268	0.815	2.346	2.126
1.307	0.757	2.198	2.145
1.359	0.808	2.281	2.119
1.272	0.836	2.318	2.101
1.289	0.774	2.210	2.151
1.352	0.837	2.236	2.129
1.297	0.869	2.329	2.184
1.315	0.772	2.239	2.139
1.346	0.774	2.210	2.155
1.289	0.861	2.338	2.126
1.276	0.775	2.318	2.112
1.367	0.785	2.209	2.123
1.296	0.856	2.338	2.107
1.276	0.779	2.332	2.147
1.353	0.769	2.200	2.136
1.282	0.858	2.298	2.118
1.252	0.806	2.372	2.145
1.314	0.765	2.222	2.151
1.288	0.856	2.348	2.106
1.222	0.818	2.338	2.125
1.305	0.752	2.224	2.151
1.326	0.831	2.300	2.126
1.239	0.853	2.372	2.142
1.307	0.760	2.210	2.167
1.282	0.853	2.249	2.119
1.249	0.806	2.338	2.140
1.314	0.750	2.217	2.114
1.326	0.812	2.236	2.120
1.281	0.847	2.319	2.165
1.307	0.754	2.210	2.159
1.352	0.798	2.242	2.139
1.259	0.849	2.332	2.107
1.302	0.775	2.210	2.165
1.359	0.804	2.188	2.143
1.275	0.859	2.347	2.120
1.304	0.808	2.345	2.126
1.366	0.788	2.203	2.126
1.292	0.856	2.338	2.107
1.264	0.801	2.372	2.149
1.360	0.798	2.218	2.126
1.288	0.854	2.320	2.099
1.239	0.806	2.371	2.151
1.334	0.769	2.221	2.140
1.301	0.850	2.338	2.112
1.237	0.812	2.338	2.113
1.330	0.750	2.219	2.151
1.274	0.837	2.307	2.119
1.229	0.818	2.371	2.157
1.310	0.760	2.217	2.171
1.307	0.828	2.210	2.113
1.237	0.828	2.352	2.140
1.345	0.755	2.216	2.126
1.346	0.828	2.262	2.122
1.268	0.858	2.338	2.145
1.297	0.759	2.226	2.138
1.368	0.791	2.201	2.122
1.289	0.856	2.339	2.126
1.243	0.765	2.241	2.168
1.346	0.769	2.203	2.126
1.310	0.849	2.331	2.112
1.302	0.779	2.239	2.119
1.359	0.779	2.202	2.121
1.297	0.845	2.338	2.110
1.304	0.782	2.303	2.139
1.359	0.788	2.215	2.133
1.289	0.853	2.345	2.112
1.252	0.812	2.361	2.144
1.368	0.772	2.229	2.162
1.295	0.850	2.294	2.112
1.245	0.828	2.325	2.113
1.313	0.767	2.217	2.168
1.282	0.837	2.255	2.119
1.236	0.818	2.339	2.145
1.314	0.758	2.210	2.165
1.301	0.835	2.309	2.118
1.259	0.815	2.371	2.104
1.330	0.741	2.210	2.126
1.301	0.818	2.236	2.118
1.272	0.856	2.331	2.151
1.317	0.755	2.210	2.152
1.307	0.795	2.189	2.120
1.289	0.849	2.338	2.141
1.263	0.779	2.210	2.155
1.366	0.750	2.202	2.127
1.276	0.878	2.317	2.117
1.304	0.798	2.306	2.113
1.367	0.785	2.201	2.120
1.289	0.851	2.338	2.110
1.250	0.795	2.371	2.151
1.324	0.774	2.189	2.136
1.282	0.854	2.338	2.107
1.263	0.795	2.371	2.132
1.277	0.760	2.217	2.145
1.298	0.854	2.322	2.112
1.239	0.782	2.313	2.112
1.327	0.779	2.217	2.139
1.314	0.850	2.242	2.118
1.239	0.834	2.339	2.129
1.305	0.750	2.204	2.151
1.333	0.838	2.303	2.126
1.256	0.773	2.318	2.142
1.297	0.768	2.205	2.142
1.320	0.828	2.242	2.118
1.259	0.799	2.375	2.145
1.310	0.755	2.223	2.152
1.301	0.821	2.210	2.126
1.291	0.825	2.339	2.114
1.314	0.758	2.271	2.156
1.346	0.797	2.184	2.127
1.289	0.856	2.344	2.114
1.307	0.777	2.278	2.129
1.372	0.782	2.202	2.123
1.301	0.859	2.318	2.113
1.284	0.801	2.361	2.110
1.368	0.764	2.219	2.123
1.288	0.856	2.321	2.112
1.245	0.787	2.351	2.151
1.301	0.757	2.219	2.145
1.279	0.851	2.338	2.110
1.259	0.800	2.338	2.113
1.316	0.751	2.217	2.123
1.285	0.834	2.322	2.176
1.259	0.812	2.346	2.165
1.306	0.750	2.224	2.169
1.292	0.825	2.321	2.132
1.216	0.806	2.334	2.140
1.303	0.761	2.217	2.151
1.341	0.808	2.249	2.118
1.232	0.849	2.215	2.120
1.307	0.755	2.213	2.171
1.326	0.810	2.281	2.116
1.291	0.837	2.318	2.101
1.304	0.758	2.204	2.159
1.359	0.808	2.197	2.120
1.304	0.856	2.338	2.094
1.276	0.795	2.325	2.126
1.372	0.779	2.202	2.120
1.296	0.878	2.335	2.118
1.304	0.803	2.216	2.151
1.327	0.773	2.206	2.133
1.285	0.859	2.338	2.112
1.276	0.803	2.372	2.179
1.300	0.798	2.222	2.151
1.285	0.850	2.325	2.112
1.250	0.812	2.255	2.111
1.366	0.766	2.211	2.136
1.285	0.859	2.281	2.126
1.253	0.818	2.342	2.129
1.313	0.757	2.217	2.138
1.301	0.841	2.282	2.132
1.246	0.812	2.363	2.114
1.306	0.718	2.210	2.170
1.352	0.795	2.335	2.148
1.256	0.834	2.255	2.114
1.306	0.779	2.211	2.155
1.326	0.815	2.186	2.127
1.268	0.846	2.318	2.126
1.304	0.774	2.213	2.152
1.367	0.795	2.227	2.126
1.291	0.856	2.317	2.126
1.310	0.766	2.255	2.107
1.372	0.817	2.190	2.127
1.282	0.869	2.338	2.110
1.269	0.782	2.253	2.144
1.327	0.765	2.209	2.123
1.297	0.856	2.338	2.110
1.291	0.808	2.371	2.151
1.303	0.756	2.210	2.151
1.279	0.859	2.325	2.112
1.239	0.818	2.372	2.113
1.298	0.766	2.224	2.171
1.287	0.856	2.309	2.099
1.242	0.874	2.329	2.151
1.310	0.749	2.224	2.166
1.295	0.810	2.282	2.110
1.248	0.825	2.358	2.114
1.304	0.759	2.217	2.145
1.314	0.831	2.296	2.118
1.272	0.856	2.295	2.127
1.319	0.766	2.254	2.152
1.355	0.829	2.210	2.119
1.256	0.856	2.333	2.142
1.317	0.746	2.226	2.159
1.343	0.804	2.190	2.111
1.285	0.856	2.318	2.139
1.314	0.768	2.255	2.112
1.367	0.798	2.202	2.120
1.307	0.853	2.331	2.107
1.239	0.801	2.306	2.153
1.327	0.766	2.202	2.136
1.295	0.850	2.322	2.109
1.239	0.787	2.365	2.151
1.355	0.750	2.203	2.126
1.285	0.853	2.307	2.110
1.263	0.800	2.372	2.118
1.310	0.788	2.222	2.130
1.317	0.843	2.298	2.132
1.243	0.801	2.372	2.132
1.306	0.746	2.219	2.158
1.343	0.856	2.296	2.119
1.242	0.812	2.336	2.142
1.300	0.749	2.210	2.155
1.349	0.807	2.266	2.118
1.297	0.836	2.204	2.119
1.316	0.770	2.223	2.165
1.352	0.821	2.213	2.126
1.252	0.837	2.329	2.126
1.310	0.775	2.204	2.159
1.366	0.804	2.203	2.126
1.289	0.829	2.420	2.117
1.291	0.778	2.223	2.107
1.362	0.802	2.217	2.122
1.302	0.856	2.338	2.104
1.277	0.804	2.278	2.152
1.353	0.779	2.217	2.155
1.289	0.859	2.342	2.107
1.263	0.782	2.374	2.157
1.347	0.788	2.190	2.120
1.287	0.856	2.307	2.107
1.230	0.805	2.372	2.118
1.305	0.779	2.219	2.171
1.285	0.840	2.255	2.113
1.240	0.819	2.336	2.148
1.330	0.754	2.210	2.171
1.287	0.851	2.301	2.119
1.237	0.825	2.346	2.145
1.307	0.758	2.211	2.107
1.314	0.834	2.334	2.118
1.256	0.831	2.199	2.118
1.317	0.759	2.255	2.152
1.343	0.795	2.287	2.119
1.281	0.837	2.319	2.151
1.314	0.775	2.213	2.156
1.326	0.802	2.230	2.127
1.289	0.862	2.319	2.114
1.282	0.779	2.227	2.121
1.359	0.733	2.201	2.120
1.301	0.877	2.218	2.120
1.289	0.785	2.306	2.145
1.355	0.791	2.222	2.123
1.282	0.853	2.338	2.132
1.242	0.782	2.374	2.123
1.321	0.788	2.217	2.151
1.304	0.862	2.344	2.112
1.240	0.801	2.359	2.099
1.314	0.787	2.229	2.158
1.282	0.856	2.325	2.118
1.263	0.791	2.352	2.135
1.300	0.773	2.221	2.151
1.326	0.850	2.325	2.118
1.239	0.849	2.371	2.145
1.295	0.766	2.198	2.126
1.314	0.856	2.281	2.112
1.239	0.855	2.262	2.126
1.314	0.762	2.210	2.156
1.300	0.831	2.322	2.119
1.275	0.845	2.353	2.114
1.314	0.762	2.213	2.156
1.314	0.775	2.226	2.126
1.297	0.849	2.318	2.142
1.310	0.775	2.280	2.101
1.330	0.797	2.222	2.088
1.291	0.856	2.202	2.095
1.314	0.788	2.325	2.149
1.368	0.779	2.202	2.130
1.291	0.856	2.338	2.112
1.304	0.795	2.278	2.138
1.346	0.785	2.203	2.133
1.282	0.851	2.345	2.106
1.242	0.808	2.358	2.113
1.334	0.774	2.203	2.139
1.285	0.856	2.400	2.112
1.243	0.821	2.371	2.129
1.334	0.760	2.219	2.168
1.282	0.834	2.256	2.138
1.242	0.815	2.377	2.145
1.300	0.755	2.237	2.127
1.367	0.851	2.281	2.129
1.272	0.834	2.333	2.129
1.319	0.760	2.213	2.168
1.320	0.818	2.307	2.113
1.272	0.818	2.339	2.127
1.317	0.776	2.213	2.153
1.343	0.787	2.211	2.119
1.232	0.836	2.338	2.107
1.302	0.759	2.239	2.127
1.359	0.782	2.189	2.126
1.296	0.862	2.197	2.140
1.307	0.779	2.197	2.152
1.318	0.785	2.189	2.126
1.285	0.859	2.339	2.107
1.243	0.771	2.274	2.164
1.366	0.787	2.219	2.130
1.291	0.856	2.322	2.112
1.235	0.788	2.363	2.104
1.353	0.791	2.209	2.136
1.282	0.841	2.344	2.118
1.250	0.812	2.391	2.145
1.311	0.750	2.222	2.151
1.282	0.827	2.281	2.119
1.245	0.795	2.362	2.155
1.301	0.773	2.230	2.171
1.343	0.838	2.284	2.118
1.242	0.818	2.352	2.119
1.307	0.754	2.219	2.166
1.343	0.800	2.325	2.129
1.249	0.843	2.317	2.142
1.314	0.752	2.226	2.166
1.359	0.804	2.264	2.129
1.275	0.806	2.329	2.145
1.310	0.765	2.217	2.120
1.333	0.795	2.189	2.114
1.297	0.856	2.196	2.130
1.304	0.775	2.239	2.217
1.366	0.788	2.184	2.126
1.289	0.848	2.338	2.110
1.284	0.788	2.287	2.149
1.359	0.791	2.224	2.151
1.301	0.859	2.331	2.097
1.289	0.808	2.371	2.112
1.311	0.773	2.226	2.126
1.288	0.866	2.333	2.112
1.249	0.800	2.363	2.145
1.347	0.754	2.226	2.166
1.298	0.825	2.345	2.112
1.242	0.812	2.366	2.145
1.330	0.787	2.224	2.192
1.293	0.850	2.300	2.119
1.249	0.808	2.317	2.126
1.281	0.754	2.223	2.168
1.343	0.834	2.281	2.126
1.268	0.825	2.319	2.120
1.317	0.763	2.213	2.152
1.323	0.821	2.189	2.106
1.291	0.837	2.318	2.112
1.243	0.758	2.204	2.126
1.352	0.812	2.188	2.127
1.296	0.862	2.203	2.129
1.250	0.782	2.268	2.149
1.368	0.777	2.255	2.121
1.302	0.856	2.332	2.112
1.263	0.782	2.332	2.151
1.317	0.788	2.190	2.126
1.301	0.856	2.338	2.112
1.232	0.819	2.334	2.112
1.353	0.762	2.217	2.151
1.287	0.856	2.338	2.132
1.239	0.813	2.334	2.151
1.318	0.777	2.222	2.151
1.294	0.859	2.306	2.107
1.243	0.812	2.358	2.142
1.303	0.764	2.217	2.143
1.343	0.818	2.308	2.112
1.239	0.853	2.339	2.129
1.319	0.768	2.204	2.151
1.302	0.843	2.313	2.122
1.249	0.818	2.317	2.140
1.304	0.757	2.201	2.152
1.349	0.825	2.325	2.126
1.265	0.854	2.319	2.151
1.314	0.768	2.210	2.126
1.345	0.810	2.190	2.142
1.272	0.828	2.196	2.129
1.297	0.765	2.372	2.149
1.379	0.788	2.189	2.120
1.296	0.837	2.342	2.110
1.278	0.775	2.371	2.153
1.366	0.782	2.190	2.130
1.334	0.850	2.338	2.112
1.277	0.804	2.332	2.106
1.344	0.742	2.203	2.149
1.297	0.837	2.232	2.130
1.253	0.821	2.356	2.155
1.300	0.761	2.224	2.123
1.288	0.845	2.263	2.126
1.240	0.821	2.371	2.145
1.306	0.758	2.221	2.166
1.307	0.841	2.295	2.119
1.235	0.806	2.372	2.126
1.310	0.746	2.204	2.166
1.320	0.795	2.345	2.129
1.289	0.856	2.342	2.140
1.317	0.755	2.210	2.145
1.362	0.815	2.236	2.119
1.296	0.869	2.318	2.126
1.310	0.788	2.325	2.152
1.301	0.779	2.194	2.126
1.297	0.842	2.230	2.129
1.263	0.779	2.213	2.162
1.368	0.797	2.209	2.120
1.278	0.841	2.332	2.109
1.276	0.785	2.293	2.149
1.367	0.779	2.217	2.168
1.302	0.853	2.338	2.125
1.243	0.775	2.306	2.104
1.359	0.774	2.203	2.144
1.314	0.837	2.222	2.136
1.276	0.801	2.364	2.145
1.366	0.763	2.217	2.155
1.288	0.858	2.345	2.112
1.252	0.831	2.372	2.132
1.305	0.754	2.224	2.171
1.286	0.821	2.294	2.100
1.237	0.782	2.358	2.122
1.307	0.749	2.210	2.145
1.330	0.851	2.267	2.126
1.268	0.818	2.329	2.139
1.314	0.759	2.210	2.158
1.320	0.837	2.263	2.119
1.291	0.848	2.358	2.112
1.310	0.757	2.210	2.169
1.346	0.821	2.197	2.120
1.259	0.856	2.333	2.122
1.315	0.787	2.210	2.149
1.366	0.798	2.202	2.116
1.302	0.862	2.332	2.094
1.289	0.775	2.287	2.152
1.343	0.789	2.203	2.126
1.301	0.856	2.344	2.107
1.237	0.782	2.325	2.112
1.372	0.791	2.224	2.130
1.286	0.856	2.222	2.133
1.289	0.795	2.372	2.142
1.353	0.755	2.219	2.133
1.301	0.838	2.308	2.109
1.245	0.818	2.346	2.151
1.313	0.775	2.217	2.149
1.288	0.837	2.313	2.112
1.239	0.825	2.375	2.116
1.308	0.750	2.219	2.166
1.343	0.821	2.263	2.119
1.278	0.860	2.333	2.112
1.317	0.759	2.213	2.217
1.343	0.828	2.267	2.126
1.268	0.818	2.318	2.132
1.314	0.768	2.197	2.159
1.352	0.825	2.197	2.119
1.265	0.856	2.339	2.129
1.310	0.775	2.268	2.155
1.368	0.798	2.216	2.120
1.297	0.861	2.329	2.107
1.256	0.771	2.348	2.138
1.367	0.791	2.176	2.122
1.295	0.848	2.318	2.125
